user,trick_or_treat,archie_girls,the_dress,imitation,friday_or_saturday
ID-4538,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4539,FALSE,Betty,Blue and black,Flattery,Friday
ID-4540,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4541,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4542,FALSE,???,NA,Lazily flattering someone,Friday
ID-4543,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4544,FALSE,Veronica,NA,Laziness,Friday
ID-4545,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4546,FALSE,Betty,White and gold,Flattery,Friday
ID-4547,FALSE,Betty,Blue and black,Flattery,Friday
ID-4548,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4549,FALSE,NA,NA,NA,NA
ID-4550,FALSE,???,Blue and black,Flattery,Sunday
ID-4551,FALSE,Veronica,Blue and black,Flattery,Sunday
ID-4552,FALSE,Veronica,White and gold,Flattery,Friday
ID-4553,FALSE,Veronica,Blue and black,Flattery,Friday
ID-4554,TRUE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4555,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4556,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4557,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4558,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4559,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4560,TRUE,Betty,White and gold,Flattery,Friday
ID-4561,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4562,FALSE,Betty,Blue and black,NA,Friday
ID-4563,FALSE,NA,NA,NA,NA
ID-4564,FALSE,Veronica,Blue and black,Laziness,Friday
ID-4565,FALSE,Betty,White and gold,Laziness,Friday
ID-4566,FALSE,???,White and gold,Laziness,Friday
ID-4567,FALSE,NA,NA,NA,NA
ID-4568,FALSE,???,White and gold,Laziness,Friday
ID-4569,FALSE,NA,NA,NA,NA
ID-4570,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4571,FALSE,???,White and gold,Flattery,Sunday
ID-4572,FALSE,Betty,Blue and black,Laziness,Friday
ID-4573,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4574,FALSE,???,White and gold,Laziness,Sunday
ID-4575,FALSE,Betty,Blue and black,Flattery,Friday
ID-4576,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4577,FALSE,???,Blue and black,Flattery,Sunday
ID-4578,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4579,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4580,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4581,FALSE,Betty,Blue and black,Flattery,Friday
ID-4582,FALSE,Veronica,White and gold,Flattery,Sunday
ID-4583,FALSE,???,Blue and black,Flattery,Friday
ID-4584,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4585,FALSE,Veronica,NA,Lazily flattering someone,Friday
ID-4586,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4587,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4588,TRUE,???,NA,Lazily flattering someone,Friday
ID-4589,TRUE,???,NA,NA,Sunday
ID-4590,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4591,FALSE,Veronica,White and gold,Laziness,Friday
ID-4592,TRUE,???,Blue and black,Lazily flattering someone,Friday
ID-4593,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4594,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4595,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4596,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4597,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4598,FALSE,Betty,Blue and black,Flattery,Friday
ID-4599,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4600,FALSE,Veronica,White and gold,Flattery,Sunday
ID-4601,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4602,FALSE,???,Blue and black,Flattery,Friday
ID-4603,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4604,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4605,FALSE,???,White and gold,Flattery,Friday
ID-4606,FALSE,NA,Blue and black,Lazily flattering someone,NA
ID-4607,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4608,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4609,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4610,FALSE,???,Blue and black,Lazily flattering someone,Sunday
ID-4611,FALSE,Betty,Blue and black,Flattery,Sunday
ID-4612,FALSE,Veronica,NA,Lazily flattering someone,Sunday
ID-4613,FALSE,Veronica,White and gold,Flattery,Friday
ID-4614,FALSE,Veronica,White and gold,Laziness,Friday
ID-4615,FALSE,???,Blue and black,Laziness,Friday
ID-4616,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4617,TRUE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4618,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4620,FALSE,???,Blue and black,Lazily flattering someone,Sunday
ID-4621,FALSE,???,White and gold,Flattery,Sunday
ID-4622,FALSE,Veronica,Blue and black,Flattery,Friday
ID-4623,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4624,FALSE,???,Blue and black,Laziness,Sunday
ID-4625,FALSE,???,White and gold,Lazily flattering someone,Sunday
ID-4626,FALSE,Betty,Blue and black,Flattery,Friday
ID-4627,FALSE,Betty,White and gold,Laziness,Friday
ID-4628,FALSE,NA,NA,NA,NA
ID-4629,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4630,FALSE,Betty,Blue and black,Flattery,Friday
ID-4631,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4632,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4633,FALSE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4619,FALSE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4634,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4635,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4636,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4637,FALSE,Veronica,White and gold,Flattery,Friday
ID-4638,FALSE,Veronica,White and gold,Flattery,Sunday
ID-4639,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4640,FALSE,Veronica,Blue and black,Flattery,Friday
ID-4641,FALSE,???,NA,NA,NA
ID-4642,FALSE,???,Blue and black,Lazily flattering someone,Sunday
ID-4643,FALSE,Veronica,Blue and black,Flattery,Friday
ID-4644,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4645,TRUE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4646,FALSE,Betty,White and gold,Laziness,Friday
ID-4647,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4648,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4649,FALSE,???,Blue and black,Lazily flattering someone,Sunday
ID-4650,FALSE,Veronica,Blue and black,Laziness,Friday
ID-4651,FALSE,???,White and gold,Lazily flattering someone,Sunday
ID-4652,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4653,FALSE,Betty,Blue and black,Flattery,Friday
ID-4654,FALSE,Veronica,White and gold,Laziness,Friday
ID-4655,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4656,TRUE,???,Blue and black,Flattery,Friday
ID-4657,FALSE,Betty,Blue and black,Flattery,Friday
ID-4658,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4659,FALSE,Betty,Blue and black,Flattery,Sunday
ID-4660,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4661,FALSE,???,Blue and black,Flattery,Friday
ID-4662,TRUE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4663,FALSE,Betty,NA,Lazily flattering someone,Friday
ID-4664,FALSE,Veronica,White and gold,Flattery,Friday
ID-4665,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4666,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4667,TRUE,Veronica,White and gold,Lazily flattering someone,Sunday
ID-4668,FALSE,Veronica,Blue and black,Flattery,Sunday
ID-4669,FALSE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4671,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4672,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4673,TRUE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4674,FALSE,Betty,Blue and black,Laziness,Sunday
ID-4675,FALSE,Veronica,Blue and black,Laziness,Friday
ID-4670,FALSE,Veronica,White and gold,Flattery,Sunday
ID-4676,FALSE,???,NA,Lazily flattering someone,Friday
ID-4677,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4678,FALSE,Betty,White and gold,Laziness,Sunday
ID-4679,FALSE,Veronica,White and gold,Lazily flattering someone,Sunday
ID-4680,FALSE,Veronica,White and gold,Laziness,Sunday
ID-4681,FALSE,Veronica,White and gold,Flattery,Sunday
ID-4682,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4683,FALSE,Betty,White and gold,Flattery,Friday
ID-4684,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4685,TRUE,NA,Blue and black,Lazily flattering someone,Friday
ID-4686,FALSE,NA,NA,NA,NA
ID-4687,FALSE,Veronica,Blue and black,Flattery,Sunday
ID-4688,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4689,FALSE,Veronica,White and gold,Laziness,Friday
ID-4690,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4691,FALSE,Veronica,White and gold,Flattery,Sunday
ID-4692,FALSE,Veronica,Blue and black,Laziness,Friday
ID-4693,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4694,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4695,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4696,FALSE,Betty,White and gold,Flattery,Friday
ID-4697,FALSE,Veronica,Blue and black,NA,NA
ID-4698,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4699,FALSE,Betty,Blue and black,Flattery,Friday
ID-4700,FALSE,NA,White and gold,Laziness,Friday
ID-4701,FALSE,Veronica,Blue and black,Flattery,Friday
ID-4702,TRUE,Veronica,Blue and black,Laziness,Friday
ID-4703,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4704,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4705,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4706,FALSE,Betty,White and gold,Flattery,Sunday
ID-4707,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4708,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4709,FALSE,Betty,White and gold,Flattery,Friday
ID-4710,FALSE,Veronica,NA,Lazily flattering someone,Friday
ID-4711,FALSE,???,Blue and black,Laziness,Friday
ID-4712,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4713,TRUE,Betty,White and gold,Lazily flattering someone,Friday
ID-4714,FALSE,Veronica,White and gold,Lazily flattering someone,Sunday
ID-4715,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4716,FALSE,Betty,Blue and black,Flattery,Friday
ID-4717,FALSE,Veronica,Blue and black,Flattery,Friday
ID-4718,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4719,FALSE,Betty,White and gold,Flattery,Friday
ID-4720,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4721,FALSE,Betty,Blue and black,Flattery,Friday
ID-4722,FALSE,Veronica,White and gold,Lazily flattering someone,Sunday
ID-4723,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4724,FALSE,???,White and gold,Flattery,Friday
ID-4725,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4726,FALSE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4727,FALSE,Veronica,White and gold,Flattery,Friday
ID-4728,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4729,FALSE,NA,NA,NA,NA
ID-4730,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4731,FALSE,Betty,Blue and black,Flattery,Friday
ID-4732,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4733,FALSE,Betty,Blue and black,Laziness,Sunday
ID-4734,FALSE,???,Blue and black,Laziness,Friday
ID-4735,FALSE,Betty,White and gold,Flattery,Friday
ID-4736,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4737,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4738,TRUE,Veronica,White and gold,Flattery,Sunday
ID-4739,FALSE,Veronica,NA,Lazily flattering someone,Sunday
ID-4740,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4741,FALSE,???,Blue and black,Flattery,Friday
ID-4742,FALSE,Veronica,White and gold,Flattery,Friday
ID-4743,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4744,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4745,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4746,TRUE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4747,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4748,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4749,FALSE,Veronica,White and gold,Flattery,Sunday
ID-4750,FALSE,Betty,Blue and black,Flattery,Sunday
ID-4751,FALSE,NA,Blue and black,NA,NA
ID-4752,FALSE,???,White and gold,Flattery,Sunday
ID-4753,TRUE,Veronica,White and gold,Laziness,Friday
ID-4754,FALSE,Betty,Blue and black,Flattery,Friday
ID-4755,FALSE,Veronica,Blue and black,Laziness,Sunday
ID-4756,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4757,FALSE,Veronica,Blue and black,Flattery,Sunday
ID-4758,FALSE,???,NA,NA,Friday
ID-4759,FALSE,NA,NA,NA,NA
ID-4760,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4761,FALSE,Betty,Blue and black,Flattery,Sunday
ID-4762,FALSE,Veronica,White and gold,Lazily flattering someone,Sunday
ID-4763,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4764,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4765,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4766,FALSE,Betty,White and gold,Flattery,Friday
ID-4767,FALSE,Veronica,Blue and black,NA,NA
ID-4768,FALSE,Veronica,White and gold,Laziness,Friday
ID-4769,TRUE,???,White and gold,Lazily flattering someone,Friday
ID-4770,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4771,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4772,FALSE,NA,NA,NA,NA
ID-4773,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4774,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4775,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4776,FALSE,Veronica,NA,Lazily flattering someone,Friday
ID-4777,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4778,FALSE,NA,NA,NA,NA
ID-4779,FALSE,Veronica,Blue and black,Laziness,Sunday
ID-4780,FALSE,???,White and gold,NA,NA
ID-4781,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4782,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4783,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4784,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4785,TRUE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4786,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4787,FALSE,NA,NA,NA,NA
ID-4788,FALSE,Veronica,Blue and black,Laziness,Sunday
ID-4789,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4790,FALSE,Veronica,White and gold,Lazily flattering someone,Sunday
ID-4791,FALSE,???,White and gold,Lazily flattering someone,Friday
ID-4792,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4793,FALSE,???,Blue and black,Lazily flattering someone,Sunday
ID-4794,TRUE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4795,TRUE,???,Blue and black,Flattery,Sunday
ID-4796,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4797,FALSE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4798,FALSE,Veronica,Blue and black,Laziness,Sunday
ID-4799,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4800,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4801,TRUE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4802,FALSE,Veronica,Blue and black,Flattery,Friday
ID-4803,FALSE,Betty,White and gold,Flattery,Sunday
ID-4804,TRUE,NA,NA,NA,NA
ID-4806,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4807,FALSE,Betty,Blue and black,Lazily flattering someone,Friday
ID-4808,TRUE,Veronica,White and gold,Flattery,Friday
ID-4809,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4810,FALSE,Betty,Blue and black,Laziness,Friday
ID-4811,FALSE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4812,FALSE,???,Blue and black,Flattery,Sunday
ID-4813,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4814,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4815,FALSE,Veronica,White and gold,Flattery,Friday
ID-4816,FALSE,Veronica,White and gold,Flattery,Friday
ID-4817,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4818,FALSE,Veronica,White and gold,Laziness,Friday
ID-4819,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4805,FALSE,???,Blue and black,NA,NA
ID-4820,FALSE,???,White and gold,Laziness,Sunday
ID-4821,FALSE,Veronica,Blue and black,Laziness,Sunday
ID-4822,FALSE,Veronica,White and gold,Laziness,Friday
ID-4823,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4824,FALSE,???,White and gold,Flattery,Sunday
ID-4825,TRUE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4826,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4827,FALSE,???,White and gold,Flattery,Sunday
ID-4828,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4829,FALSE,Betty,Blue and black,Laziness,Sunday
ID-4830,FALSE,NA,NA,NA,Friday
ID-4831,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4832,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4833,FALSE,Betty,White and gold,Flattery,Sunday
ID-4834,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4835,FALSE,Betty,Blue and black,Flattery,Sunday
ID-4836,FALSE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4837,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4838,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4839,FALSE,Betty,Blue and black,Flattery,Sunday
ID-4840,FALSE,???,Blue and black,Lazily flattering someone,Friday
ID-4841,TRUE,Veronica,NA,Lazily flattering someone,Friday
ID-4842,FALSE,Veronica,Blue and black,Lazily flattering someone,Friday
ID-4843,FALSE,Betty,White and gold,Lazily flattering someone,Friday
ID-4844,FALSE,Betty,White and gold,Flattery,Friday
ID-4845,FALSE,???,Blue and black,Laziness,Friday
ID-4846,FALSE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4847,FALSE,Betty,White and gold,Laziness,Friday
ID-4848,TRUE,???,White and gold,Lazily flattering someone,Friday
ID-4849,FALSE,Veronica,Blue and black,Flattery,Friday
ID-4850,FALSE,Veronica,White and gold,Flattery,Friday
ID-4851,TRUE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4852,FALSE,Veronica,Blue and black,Laziness,Friday
ID-4853,FALSE,Veronica,White and gold,Flattery,Friday
ID-4854,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4855,FALSE,???,NA,Laziness,Friday
ID-4856,TRUE,Betty,White and gold,NA,NA
ID-4857,FALSE,Veronica,White and gold,Lazily flattering someone,Friday
ID-4858,FALSE,Veronica,White and gold,Flattery,Friday
ID-4859,TRUE,Betty,Blue and black,Lazily flattering someone,Sunday
ID-4860,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4861,FALSE,NA,NA,NA,NA
ID-4862,FALSE,Veronica,Blue and black,Lazily flattering someone,Sunday
ID-4863,FALSE,Betty,White and gold,Lazily flattering someone,Sunday
ID-4864,FALSE,NA,Blue and black,NA,NA
ID-4865,FALSE,Betty,White and gold,NA,Sunday
